site_name,site_abbreviation,building_name,building_abbreviation,building_number,address,floors,gross_square_feet,occupied_since,building_image_urls
Main Campus,UTM,ENGR EDUCATION AND RESEARCH CENTER,EER,0223,"2501 SPEEDWAY, AUSTIN, TX 78712",9,454422.0,2017,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/EER/100543110_400.jpg
Main Campus,UTM,ETC HAZ-MAT STORAGE BUILDING,EHZ,0232,"204 E DEAN KEETON ST, AUSTIN, TX 78712",1,53.0,2004,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/EHZ/100474539_400.jpg
Main Campus,UTM,E.P. SCHOCH BUILDING,EPS,0153,"2275 SPEEDWAY, AUSTIN, TX 78712",5,52559.0,1941,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/EPS/100473469_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/EPS/100473472_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/EPS/100474707_400.jpg
Main Campus,UTM,FRANK C ERWIN SPECIAL EVENTS CENTER,ERC,0450,"1701 RED RIVER ST, AUSTIN, TX 78712",6,503424.0,1977,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ERC/100473821_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ERC/100473825_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ERC/100473840_400.jpg
Main Campus,UTM,ENGINEERING TEACHING CENTER II,ETC,0230,"204 E DEAN KEETON ST, AUSTIN, TX 78712",10,229778.0,1983,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ETC/100474556_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ETC/100474526_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ETC/100474576_400.jpg
Main Campus,UTM,PETER T. FLAWN ACADEMIC CENTER,FAC,0605,"2304 WHITIS AVE, AUSTIN, TX 78712",6,205995.0,1962,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FAC/100473502_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FAC/100473500_400.jpg
Main Campus,UTM,FACILITIES COMPLEX BLDG. 1,FC1,0550,"1301 E DEAN KEETON ST, AUSTIN, TX 78712",4,44278.0,1988,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC1/100473775_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC1/100473797_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC1/100473771_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC1/100473770_400.jpg
Main Campus,UTM,FACILITIES COMPLEX BLDG. 2,FC2,0565,"1301 E DEAN KEETON ST, AUSTIN, TX 78712",2,43891.0,1988,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC2/100473778_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC2/100473774_400.jpg
Main Campus,UTM,FACILITIES COMPLEX BLDG. 3,FC3,0552,"1301 E DEAN KEETON ST, AUSTIN, TX 78712",2,53044.0,1988,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC3/100473781_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC3/100473780_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC3/100473776_400.jpg
Main Campus,UTM,FACILITIES COMPLEX BLDG. 4,FC4,0558,"1301 E DEAN KEETON ST, AUSTIN, TX 78712",1,11000.0,1988,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC4/100473777_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC4/100473779_400.jpg
Main Campus,UTM,FACILITIES COMPLEX BLDG. 5,FC5,0560,"1301 E DEAN KEETON ST, AUSTIN, TX 78712",2,11462.0,1988,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC5/100473784_400.jpg
Main Campus,UTM,FACILITIES COMPLEX BLDG. 6,FC6,0564,"1301 E DEAN KEETON ST, AUSTIN, TX 78712",2,17348.0,1988,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC6/100473787_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC6/100473785_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC6/100473786_400.jpg
Main Campus,UTM,FACILITIES COMPLEX BLDG. 7,FC7,0553,"1301 E DEAN KEETON ST, AUSTIN, TX 78712",1,121.0,1983,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC7/100473789_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC7/100473788_400.jpg
Main Campus,UTM,FACILITIES COMPLEX BLDG. 8,FC8,0566,"1301 E DEAN KEETON ST, AUSTIN, TX 78712",2,24373.0,1988,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC8/100473782_400.jpg
Main Campus,UTM,CUSTODIAL SERVICES TRAINING FAC,FC9,0554,"1301 E DEAN KEETON ST, AUSTIN, TX 78712",1,4125.0,2012,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FC9/100536841_400.jpg
Main Campus,UTM,FOUNTAIN CONTROL STRUCTURE,FCS,0571,"160 W 21ST ST, AUSTIN, TX 78712",3,683.0,1968,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FCS/100475197_400.jpg
Main Campus,UTM,J. FRANK DOBIE HOUSE,FDH,0606,"702 E DEAN KEETON ST, AUSTIN, TX 78705",2,2565.0,1995,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FDH/100474957_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FDH/100474949_400.jpg
Main Campus,UTM,LARRY R. FAULKNER NANO SCI AND TECH,FNT,0242,"102 E 24TH ST, AUSTIN, TX 78712",9,69394.0,2006,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FNT/100474592_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FNT/100474605_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FNT/100474598_400.jpg
Main Campus,UTM,FLAMMABLE STORAGE BUILDING,FSB,0234,"1 E 26-1/2TH ST, AUSTIN, TX 78712",1,183.0,2012,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/FSB/100536838_400.jpg
Main Campus,UTM,PARKING KIOSK - LOT 40,G11,PK11,"2405 ROBERT DEDMAN DR, AUSTIN, TX 78712",1,33.0,1999,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/G11/100474885_400.jpg
Main Campus,UTM,TRAFFIC KIOSK - 214 1/2 W 24TH ST,G17,PK17,"214 1/2 W 24TH ST, AUSTIN, TX 78712",1,74.0,2019,nan
Main Campus,UTM,GARRISON HALL,GAR,0249,"128 INNER CAMPUS DR, AUSTIN, TX 78712",5,51822.0,1926,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GAR/100473531_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GAR/100473526_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GAR/100473527_400.jpg
Main Campus,UTM,GATES DELL COMPLEX,GDC,0152,"2317 SPEEDWAY, AUSTIN, TX 78712",7,239778.0,2010,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GDC/100541705_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GDC/100541706_400.jpg
Main Campus,UTM,MARY E. GEARING HALL,GEA,0305,"200 W 24TH ST, AUSTIN, TX 78712",7,60621.0,1932,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GEA/100474692_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GEA/100474691_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GEA/100473512_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GEA/100474690_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GEA/100474590_400.jpg
Main Campus,UTM,DOROTHY L. GEBAUER BUILDING,GEB,0569,"116 INNER CAMPUS DR, AUSTIN, TX 78712",5,31233.0,1904,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GEB/100473521_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GEB/100473520_400.jpg
Main Campus,UTM,GOLDSMITH HALL,GOL,0017,"310 INNER CAMPUS DR, AUSTIN, TX 78712",5,84041.0,1932,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GOL/100473496_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GOL/100473495_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GOL/100473499_400.jpg
Main Campus,UTM,GREGORY AQUATIC POOL CONTROL BLDG.,GRC,0275,"2101 SPEEDWAY, AUSTIN, TX 78712",1,637.0,2005,nan
Main Campus,UTM,GREGORY GYMNASIUM,GRE,0273,"2101 SPEEDWAY, AUSTIN, TX 78712",7,262826.0,1930,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GRE/100474741_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GRE/100473546_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GRE/100473545_400.jpg
Main Campus,UTM,GREGORY AQUATIC FOOD SERVICE BLDG.,GRF,0274,"2101 SPEEDWAY, AUSTIN, TX 78712",1,725.0,2005,nan
Main Campus,UTM,GREGORY AQUATIC POOL EQUIP. BLDG.,GRP,0277,"2101 SPEEDWAY, AUSTIN, TX 78712",1,1106.0,2005,nan
Main Campus,UTM,GREGORY AQUATIC POOL STORAGE BLDG.,GRS,0276,"2101 SPEEDWAY, AUSTIN, TX 78712",1,575.0,2005,nan
Main Campus,UTM,GRADUATE SCHOOL OF BUSINESS BLDG.,GSB,0106,"100 W 21ST ST, AUSTIN, TX 78712",5,147205.0,1975,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GSB/100473533_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GSB/100473480_400.jpg
Main Campus,UTM,GUADALUPE GARAGE,GUG,0031,"417 W 17TH ST, AUSTIN, TX 78701",6,199596.0,2006,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GUG/100474971_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GUG/100474970_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GUG/100474972_400.jpg
Main Campus,UTM,GORDON-WHITE BUILDING,GWB,0645,"210 W 24TH ST, AUSTIN, TX 78712",5,42951.0,1951,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/GWB/100536575_400.jpg
Main Campus,UTM,HEALTH CENTER GARAGE,HCG,0703,"1601 TRINITY ST BLDG A, AUSTIN, TX 78712",6,464759.0,2016,nan
Main Campus,UTM,HEALTH DISCOVERY BUILDING,HDB,0700,"1601 TRINITY ST BLDG B, AUSTIN, TX 78712",9,289701.0,2016,nan
Main Campus,UTM,HEALTH LEARNING BUILDING,HLB,0702,"1501 RED RIVER ST, AUSTIN, TX 78712",7,86209.0,2016,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/HLB/100539182_400.jpg
Main Campus,UTM,HOGG MEMORIAL AUDITORIUM,HMA,0297,"2300 WHITIS AVE, AUSTIN, TX 78712",4,24992.0,1932,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/HMA/100473505_400.jpg
Main Campus,UTM,HARRY RANSOM CENTER,HRC,0310,"300 W 21ST ST, AUSTIN, TX 78712",10,252268.0,1972,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/HRC/100473487_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/HRC/100473488_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/HRC/100473524_400.jpg
Main Campus,UTM,RAINEY HALL,HRH,0433,"200 W 21ST ST, AUSTIN, TX 78712",5,54405.0,1941,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/HRH/100473486_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/HRH/100473485_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/HRH/100473489_400.jpg
Main Campus,UTM,WILLIAM RANDOLPH HEARST BLDG,HSM,0183,"2504 C WHITIS AVE, AUSTIN, TX 78712",4,26033.0,1973,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/HSM/100474553_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/HSM/100474695_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/HSM/100474562_400.jpg
Main Campus,UTM,HEALTH TRANSFORMATION BUILDING,HTB,0701,"1601 TRINITY ST BLDG A, AUSTIN, TX 78712",5,243435.0,2016,nan
Main Campus,UTM,2815 SAN GABRIEL IC2 INSTITUTE),IC2,9021,"2815 SAN GABRIEL ST, AUSTIN, TX 78705",4,19910.0,1983,nan
Main Campus,UTM,INTRAMURAL CONTROL BLDG.,ICB,0446,"501 W 51ST ST, AUSTIN, TX 78751",1,3028.0,1982,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/ICB/100541701_400.jpg
Main Campus,UTM,INTRAMURAL MAINT BLDG A,IMA,0443,"4705 GUADALUPE ST, AUSTIN, TX 78751",1,1324.0,1967,nan
Main Campus,UTM,INTRAMURAL MAINT BLDG B,IMB,0444,"4701 GUADALUPE ST, AUSTIN, TX 78751",1,763.0,1967,nan
Main Campus,UTM,INDOOR PRACTICE FACILITY,IPF,9714,"2501 RED RIVER ST, AUSTIN, TX 78712",1,73918.0,2002,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/IPF/100474886_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/IPF/100474887_400.jpg
Main Campus,UTM,JESTER DORMITORY,JCD,0599,"201 E 21ST ST, AUSTIN, TX 78705",28,745685.0,1969,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JCD/100474754_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JCD/100474749_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JCD/100474763_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JCD/100473543_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JCD/100474755_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JCD/100474756_400.jpg
Main Campus,UTM,BEAUFORD H. JESTER CENTER,JES,0598,"201 E 21ST ST, AUSTIN, TX 78712",7,179357.0,1969,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JES/100474762_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JES/100473544_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JES/100474742_400.jpg
Main Campus,UTM,JACKSON GEOLOGICAL SCIENCES BLDG.,JGB,0950,"2305 SPEEDWAY, AUSTIN, TX 78712",7,199885.0,1967,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JGB/100474704_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JGB/100474706_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JGB/100474703_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JGB/100474705_400.jpg
Main Campus,UTM,JOHN W. HARGIS HALL,JHH,0737,"1823 RED RIVER ST, AUSTIN, TX 78712",3,20917.0,1888,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JHH/100473823_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JHH/100473820_400.jpg
Main Campus,UTM,JESSE H. JONES HALL,JON,0602,"721 E DEAN KEETON ST, AUSTIN, TX 78705",7,216072.0,1980,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JON/100474943_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JON/100474947_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/JON/100474917_400.jpg
Main Campus,UTM,KINSOLVING DORMITORY,KIN,0346,"2605 WHITIS AVE, AUSTIN, TX 78705",6,233937.0,1958,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/KIN/100474540_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/KIN/100474579_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/KIN/100474545_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/KIN/100474519_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/KIN/100474675_400.jpg
Main Campus,UTM,LAKE AUSTIN CENTRE,LAC,0738,"3001 LAKE AUSTIN BLVD, AUSTIN, TX 78703",6,102154.0,1993,nan
Main Campus,UTM,LYNDON B JOHNSON LIBRARY,LBJ,0113,"2313 RED RIVER ST, AUSTIN, TX 78712",10,170601.0,1971,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LBJ/100474950_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LBJ/100474903_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LBJ/100474911_400.jpg
Main Campus,UTM,LAVACA ST. CHILD DEVELOPMENT CENTER,LCD,0169,"1507 LAVACA ST, AUSTIN, TX 78701",1,7566.0,2015,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LCD/100536574_400.jpg
Main Campus,UTM,LITTLEFIELD CARRIAGE HOUSE,LCH,0521,"2410 WHITIS AVE, AUSTIN, TX 78712",2,3274.0,1939,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LCH/100474568_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LCH/100474552_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LCH/100474532_400.jpg
Main Campus,UTM,LONGHORN DINING FACILITY,LDH,0597,"205 E 21ST ST, AUSTIN, TX 78705",2,8525.0,1971,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LDH/100474747_400.jpg
Main Campus,UTM,LITTLEFIELD HOME,LFH,0377,"302 W 24TH ST, AUSTIN, TX 78712",4,16135.0,1894,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LFH/100474536_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LFH/100474694_400.jpg
Main Campus,UTM,LIVING LEARNING HALL A,LLA,0669,"2610 WHITIS AVE, AUSTIN, TX 78705",2,11350.0,1969,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LLA/100474534_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LLA/100474531_400.jpg
Main Campus,UTM,LIVING LEARNING HALL B,LLB,0670,"2610 WHITIS AVE, AUSTIN, TX 78705",2,10346.0,1969,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LLB/100474538_400.jpg
Main Campus,UTM,LIVING LEARNING HALL C,LLC,0671,"2610 WHITIS AVE, AUSTIN, TX 78705",2,11227.0,1969,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LLC/100474566_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LLC/100474530_400.jpg
Main Campus,UTM,LIVING LEARNING HALL D,LLD,0666,"2610 WHITIS AVE, AUSTIN, TX 78705",2,8051.0,1953,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LLD/100474572_400.jpg
Main Campus,UTM,LIVING LEARNING HALL E,LLE,0667,"2610 WHITIS AVE, AUSTIN, TX 78705",2,8079.0,1953,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LLE/100474527_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LLE/100474528_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LLE/100474575_400.jpg
Main Campus,UTM,LIVING LEARNING HALL F,LLF,0668,"2610 WHITIS AVE, AUSTIN, TX 78705",2,8079.0,1953,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LLF/100474573_400.jpg
Main Campus,UTM,LANDSCAPE SERVICES STORAGE BLDG.,LS1,0632,"2613 SPEEDWAY, AUSTIN, TX 78712",1,223.0,1980,nan
Main Campus,UTM,LITTLEFIELD DORMITORY,LTD,0369,"2503 WHITIS AVE, AUSTIN, TX 78705",5,57334.0,1927,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LTD/100474546_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LTD/100474588_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LTD/100474585_400.jpg
Main Campus,UTM,LABORATORY THEATER BLDG.,LTH,0665,"303 E 24TH ST, AUSTIN, TX 78712",3,5682.0,1959,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LTH/100474702_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/LTH/100474732_400.jpg
Main Campus,UTM,MANOR GARAGE,MAG,0415,"2017 ROBERT DEDMAN DR, AUSTIN, TX 78712",6,389641.0,1998,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MAG/100474898_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MAG/100474961_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MAG/100473851_400.jpg
Main Campus,UTM,MAIN BUILDING,MAI,0393,"110 INNER CAMPUS DR, AUSTIN, TX 78712",37,326231.0,1932,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MAI/100473519_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MAI/100473859_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MAI/100473858_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MAI/100473504_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MAI/100473515_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MAI/100473503_400.jpg
Main Campus,UTM,MOFFETT MOLECULAR BIOLOGY BLDG.,MBB,0740,"2500 SPEEDWAY, AUSTIN, TX 78712",5,177216.0,1997,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MBB/100475198_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MBB/100474784_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MBB/100474680_400.jpg
Main Campus,UTM,MEZES HALL,MEZ,0425,"154 W 21ST ST, AUSTIN, TX 78712",6,91629.0,1951,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MEZ/100473860_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MEZ/100473534_400.jpg
Main Campus,UTM,RICHARD MITHOFF TRK/SCR FIELDHOUSE,MFH,0416,"2011 ROBERT DEDMAN DR, AUSTIN, TX 78712",3,25637.0,1999,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MFH/100473848_400.jpg
Main Campus,UTM,MOORE-HILL DORMITORY,MHD,0427,"214 E 21ST ST, AUSTIN, TX 78705",5,86655.0,1956,https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MHD/100474740_400.jpg; https://utdirect.utexas.edu/apps/campus/buildings/static/information/nlogon/imgs/utbuildings/main/MHD/100474744_400.jpg
